CustomerID,Customer_FirstName,Customer_LastName,Customer_Membership
C15661,Naomi,Roberts,Gold
C15662,Nelly,Sanders,Bronze
C15663,Bellezza,Reed,Silver
C15664,Marabel,Perez,Bronze
C15665,Rosaleen,King,Silver
C15666,Yedda,Gonzalez,Gold
C15667,Donatella,Gonzales,Gold
C15668,Nefertari,Cooper,Gold
C15669,Marabel,Richardson,Bronze
C15670,Sapphire,Cole,Diamond
C15671,Linda,Barnes,Silver
C15672,Naamah,Hernandez,Diamond
C15673,Erina,Long,Gold
C15674,Venus,Sanders,Diamond
C15675,Mabs,Washington,Gold
C15676,Kyomi,Johnson,Bronze
C15677,Ulanni,Collins,Bronze
C15678,Isa,Baker,Bronze
C15679,Kaytlyn,Bryant,Bronze
C15680,Nefertiti,Rogers,Bronze
C15681,Kyomi,Henderson,Bronze
C15682,Nelly,Watson,Silver
C15683,Kaytlyn,Miller,Gold
C15684,Lynne,Cox,Gold
C15685,Marabel,Young,Bronze
C15686,Felicia,Turner,Diamond
C15687,Miyuki,Patterson,Diamond
C15688,Rachel,Robinson,Bronze
C15689,Nefertari,Flores,Bronze
C15690,Calliope,Green,Silver
C15691,Ratih,Hill,Diamond
C15692,Isa,Williams,Diamond
C15693,Lilybelle,Bryant,Silver
C15694,Ellie,Gonzalez,Diamond
C15695,Yedda,Walker,Bronze
C15696,Nelly,Young,Diamond
C15697,Nomi,Edwards,Gold
C15698,Ellen,Parker,Gold
C15699,Fayre,Anderson,Gold
C15700,Nomi,Nelson,Silver
C15701,Lilybelle,Bailey,Gold
C15702,Norabel,Ross,Bronze
C15703,Felicia,Price,Diamond
C15704,Tove,Peterson,Bronze
C15705,Lynne,King,Silver
C15706,Mei,Wood,Bronze
C15707,Belinda,Davis,Gold
C15708,Orabelle,Rivera,Gold
C15709,Bella,Clark,Bronze
C15710,Keva,Cooper,Gold
C15711,Omorose,Hall,Gold
C15712,Jolie,Lopez,Diamond
C15713,Linda,Foster,Gold
C15714,Naomi,Bell,Diamond
C15715,Miyuki,Bailey,Bronze
C15716,Naomi,Diaz,Silver
C15717,Mabs,Robinson,Gold
C15718,Nefertiti,Butler,Bronze
C15719,Nefertari,James,Gold
C15720,Raanana,Phillips,Bronze
C15721,Bonita,Peterson,Silver
C15722,Rosalind,Bennett,Silver
C15723,Calixta,Parker,Gold
C15724,Jolie,Anderson,Gold
C15725,Ratih,Brown,Bronze
C15726,Naamah,Brooks,Gold
C15727,Felicia,Kelly,Bronze
C15728,Miyuki,Bell,Bronze
C15729,Norabel,Perez,Bronze
C15730,Calliope,Jenkins,Silver
C15731,Bella,Hill,Bronze
C15732,Kyomi,Roberts,Diamond
C15733,Tazanna,Watson,Gold
C15734,Xin,Bell,Gold
C15735,Felicia,Walker,Bronze
C15736,Venus,Robinson,Silver
C15737,Felicia,Garcia,Bronze
C15738,Bella,Peterson,Silver
C15739,Belinda,Barnes,Gold
C15740,Nefertiti,Parker,Gold
C15741,Ella,Butler,Gold
C15742,Linda,Sanchez,Gold
C15743,Mabs,Watson,Silver
C15744,Nomi,Ross,Diamond
C15745,Keva,Jackson,Silver
C15746,Ulanni,Cole,Bronze
C15747,Mabs,Bell,Silver
C15748,Lynne,Foster,Diamond
C15749,Orabelle,Howard,Gold
C15750,Ella,Nelson,Gold
C15751,Naomi,White,Gold
C15752,Calixta,Davis,Bronze
C15753,Ellie,Kelly,Diamond
C15754,Linda,Hernandez,Bronze
C15755,Miyeon,Sanchez,Silver
C15756,Nefertiti,Martinez,Diamond
C15757,Bonita,Brooks,Diamond
C15758,Lillie,Thompson,Gold
C15759,Raanana,Henderson,Diamond
C15760,Caily,Walker,Bronze
C15761,Abigail,Barnes,Bronze
C15762,Lynne,Jackson,Silver
C15763,Nefertiti,Foster,Bronze
C15764,Lillie,Phillips,Silver
C15765,Nefertari,Clark,Silver
C15766,Mei,Cole,Gold
C15767,Tegan,Johnson,Diamond
C15768,Keva,Rivera,Gold
C15769,Yedda,Watson,Gold
C15770,Miyuki,Clark,Bronze
C15771,Mabs,Sanders,Diamond
C15772,Jacintha,Patterson,Diamond
C15773,Xin,Gonzalez,Bronze
C15774,Jacintha,Patterson,Silver
C15775,Venus,Barnes,Bronze
C15776,Nefertari,Reed,Bronze
C15777,Rosalind,Lopez,Silver
C15778,Naava,Murphy,Bronze
C15779,Marabel,Hall,Bronze
C15780,Mei,Nelson,Silver
C15781,Ulanni,Bell,Bronze
C15782,Miyuki,Kelly,Diamond
C15783,Sapphire,Lewis,Gold
C15784,Kyomi,Ross,Bronze
C15785,Jacintha,Henderson,Bronze
C15786,Calixta,Wood,Diamond
C15787,Rachel,Baker,Bronze
C15788,Tazanna,Turner,Gold
C15789,Abigail,Butler,Bronze
C15790,Mei,Roberts,Diamond
C15791,Lucinda,Henderson,Silver
C15792,Belinda,Brooks,Silver
C15793,Kaytlyn,Thomas,Bronze
C15794,Calliope,Miller,Silver
C15795,Jacintha,Reed,Diamond
C15796,Miyeon,Thompson,Silver
C15797,Naava,Thompson,Diamond
C15798,Caily,Kelly,Gold
C15799,Miyeon,Campbell,Silver
C15800,Bellezza,Gray,Gold
C15801,Rosaleen,Taylor,Silver
C15802,Abigail,Williams,Diamond
C15803,Omorose,Ramirez,Gold
C15804,Isa,Lopez,Diamond
C15805,Calixta,Powell,Silver
C15806,Marabel,Powell,Gold
C15807,Miyeon,Roberts,Bronze
C15808,Linda,Torres,Bronze
C15809,Norabel,Roberts,Diamond
C15810,Ellen,Rogers,Gold
C15811,Nefertiti,Roberts,Bronze
C15812,Lillie,Nelson,Silver
C15813,Isa,Rogers,Gold
C15814,Ratih,Brooks,Diamond
C15815,Lynne,Rivera,Silver
C15816,Naamah,Reed,Bronze
C15817,Alina,Morgan,Gold
C15818,Jacintha,Hayes,Gold
C15819,Omorose,Martin,Gold
C15820,Mabel,Walker,Gold
C15821,Bonnie,Foster,Gold
C15822,Bonita,Cooper,Bronze
C15823,Caily,Allen,Gold
C15824,Naomi,Barnes,Gold
C15825,Ellen,Foster,Diamond
C15826,Naomi,Price,Bronze
C15827,Lynne,Collins,Gold
C15828,Naava,Bennett,Bronze
C15829,Mei,Hernandez,Bronze
C15830,Mabel,Rogers,Gold
C15831,Linda,Howard,Silver
C15832,Kaytlyn,Collins,Bronze
C15833,Donatella,Scott,Silver
C15834,Nelly,Perry,Silver
C15835,Rachel,Turner,Bronze
C15836,Ellie,Howard,Bronze
C15837,Tegan,Walker,Bronze
C15838,Nomi,Mitchell,Diamond
C15839,Ella,Collins,Bronze
C15840,Bonnie,Hughes,Silver
C15841,Caily,Hughes,Diamond
C15842,Erina,Baker,Gold
C15843,Naava,Jackson,Silver
C15844,Donatella,Jenkins,Silver
C15845,Miyeon,Gonzales,Silver
C15846,Omorose,Foster,Silver
C15847,Lynne,Russell,Gold
C15848,Keva,Brown,Gold
C15849,Alina,Smith,Diamond
C15850,Yedda,Hughes,Diamond
C15851,Ratih,Martinez,Gold
C15852,Lucinda,Jenkins,Bronze
C15853,Kyomi,Turner,Bronze
C15854,Tove,Garcia,Silver
C15855,Miyuki,Scott,Diamond
C15856,Erina,Stewart,Gold
C15857,Erina,Rogers,Gold
C15858,Marabel,Hernandez,Diamond
C15859,Isa,Reed,Diamond
C15860,Bonita,Kelly,Silver
C15861,Ratih,Cooper,Diamond
C15862,Jacintha,Carter,Diamond
C15863,Bonita,Price,Diamond
C15864,Caily,Diaz,Gold
C15865,Abigail,Allen,Silver
C15866,Jolie,Washington,Gold
C15867,Yedda,Russell,Gold
C15868,Tove,Miller,Diamond
C15869,Norabel,Morris,Diamond
C15870,Miyeon,Price,Bronze
C15871,Kaytlyn,Morgan,Gold
C15872,Marabel,Taylor,Silver
C15873,Lynne,Lewis,Bronze
C15874,Bonnie,Jenkins,Silver
C15875,Caily,Rogers,Bronze
C15876,Calliope,Cooper,Bronze
C15877,Nelly,Simmons,Silver
C15878,Ella,Butler,Gold
C15879,Miyuki,Davis,Silver
C15880,Felicia,Alexander,Silver
C15881,Calista,Martinez,Silver
C15882,Lillie,Stewart,Gold
C15883,Bonnie,Gonzalez,Gold
C15884,Raanana,Price,Gold
C15885,Calixta,Moore,Gold
C15886,Keva,Brown,Gold
C15887,Marabel,Baker,Diamond
C15888,Tegan,Long,Gold
C15889,Yedda,Evans,Diamond
C15890,Meadow,Nelson,Bronze
C15891,Rosaleen,Powell,Silver
C15892,Xin,Martin,Bronze
C15893,Bonita,Hernandez,Silver
C15894,Yedda,Morris,Silver
C15895,Belinda,Henderson,Gold
C15896,Venus,Torres,Bronze
C15897,Rosaleen,Henderson,Gold
C15898,Xin,Bell,Bronze
C15899,Rachel,James,Silver
C15900,Jacintha,James,Bronze
C15901,Jacintha,Ramirez,Silver
C15902,Tove,Wilson,Diamond
C15903,Miyuki,Hughes,Silver
C15904,Mei,Simmons,Silver
C15905,Orabelle,Martinez,Bronze
C15906,Yedda,Wilson,Gold
C15907,Lillie,Richardson,Silver
C15908,Orabelle,Parker,Silver
C15909,Belinda,Lee,Gold
C15910,Norabel,Davis,Diamond
C15911,Mabel,Kelly,Silver
C15912,Venus,Campbell,Gold
C15913,Ellen,Lewis,Silver
C15914,Naomi,Thompson,Diamond
C15915,Kaytlyn,Hayes,Diamond
C15916,Abigail,Watson,Bronze
C15917,Nomi,Sanders,Bronze
C15918,Mabs,Nelson,Bronze
C15919,Belinda,Harris,Gold
C15920,Miyuki,Bell,Silver
C15921,Nefertiti,Nelson,Diamond
C15922,Donatella,Washington,Bronze
C15923,Nomi,White,Gold
C15924,Belinda,Turner,Bronze
C15925,Jolie,Williams,Bronze
C15926,Belinda,Davis,Silver
C15927,Miyuki,Carter,Diamond
C15928,Rachel,Gray,Gold
C15929,Bonita,Price,Gold
C15930,Kyomi,Reed,Diamond
C15931,Sapphire,Kelly,Diamond
C15932,Naamah,Morgan,Diamond
C15933,Yedda,Hall,Diamond
C15934,Linda,Simmons,Diamond
C15935,Bonnie,Bailey,Silver
C15936,Linda,Gonzales,Gold
C15937,Abigail,Washington,Diamond
C15938,Norabel,Gonzalez,Diamond
C15939,Tegan,Moore,Diamond
C15940,Abigail,Gray,Diamond
C15941,Bonnie,James,Gold
C15942,Venus,Miller,Silver
C15943,Naamah,Gray,Bronze
C15944,Bonita,Nelson,Diamond
C15945,Bellezza,Powell,Diamond
C15946,Sapphire,Kelly,Bronze
C15947,Ellie,Sanchez,Silver
C15948,Meadow,Foster,Bronze
C15949,Jacintha,Brown,Diamond
C15950,Fayre,Cooper,Bronze
C15951,Venus,Moore,Silver
C15952,Naomi,Jenkins,Silver
C15953,Nefertiti,Rivera,Silver
C15954,Bonnie,Brooks,Bronze
C15955,Rosalind,Russell,Bronze
C15956,Miyeon,Gonzalez,Diamond
C15957,Naamah,Scott,Silver
C15958,Rosaleen,Ross,Gold
C15959,Sapphire,Rogers,Bronze
C15960,Nelly,Peterson,Diamond
C15961,Venus,Gonzales,Gold
C15962,Tazanna,White,Diamond
C15963,Sapphire,Parker,Silver
C15964,Linda,Barnes,Bronze
C15965,Bellezza,Barnes,Silver
C15966,Bonita,Ross,Diamond
C15967,Tegan,Howard,Bronze
C15968,Kaytlyn,Washington,Silver
C15969,Lilybelle,Hernandez,Silver
C15970,Abigail,Cooper,Diamond
C15971,Raanana,Nelson,Diamond
C15972,Nelly,Hill,Gold
C15973,Linda,Taylor,Silver
C15974,Bonita,Williams,Diamond
C15975,Linda,Hill,Gold
C15976,Nelly,Rogers,Silver
C15977,Mabs,Howard,Gold
C15978,Naava,Adams,Bronze
C15979,Bellezza,Mitchell,Bronze
C15980,Norabel,Price,Diamond
C15981,Tegan,Perez,Diamond
C15982,Jolie,Anderson,Gold
C15983,Naamah,Hughes,Gold
C15984,Raanana,Allen,Silver
C15985,Nefertari,Kelly,Bronze
C15986,Abigail,Flores,Diamond
C15987,Norabel,Sanchez,Bronze
C15988,Jolie,Watson,Bronze
C15989,Felicia,Clark,Silver
C15990,Mabs,Baker,Diamond
C15991,Abigail,Sanchez,Silver
C15992,Tegan,Sanders,Gold
C15993,Calliope,Edwards,Silver
C15994,Naomi,Patterson,Gold
C15995,Lynne,Brooks,Silver
C15996,Kaytlyn,Davis,Diamond
C15997,Belinda,Nelson,Diamond
C15998,Yedda,Hernandez,Diamond
C15999,Bonita,Carter,Silver
C16000,Rosaleen,Hughes,Diamond
